,image,odometer_type,mileage,width,height,class,xmin,ymin,xmax,ymax
1153,00000952-PHOTO-2020-12-09-20-32-29.jpg,0,13076,576,1024,odometer,274.4,516.64,523.5,599.72
1154,00000953-PHOTO-2020-12-09-20-32-29.jpg,0,8511,576,1024,odometer,121.51,533.49,289.77,575.11
1155,00000954-PHOTO-2020-12-09-20-32-29.jpg,1,119271,768,1024,odometer,264.45,272.8,434.9,337.1
1156,00000955-PHOTO-2020-12-09-20-32-29.jpg,0,28958,576,1024,odometer,158.77,408.18,350.24,549.73
1157,00000956-PHOTO-2020-12-09-20-32-29.jpg,0,8845,768,1024,odometer,351.06,490.99,485.83,596.77
1158,00000956-PHOTO-2020-12-18-19-37-19.jpg,1,18515,1600,1200,odometer,722.5,578.0,1359.4,856.08
1159,00000957-PHOTO-2020-12-09-20-32-29.jpg,1,241062,768,1024,odometer,307.3,517.63,490.7,604.13
1160,00000958-PHOTO-2020-12-09-20-32-29.jpg,0,3706,512,1024,odometer,117.86,440.76,341.4,506.52
1161,00000959-PHOTO-2020-12-09-20-32-29.jpg,1,0,768,1024,odometer,282.23,476.38,418.71,550.77
1162,00000960-PHOTO-2020-12-09-20-32-29.jpg,1,163136,576,1024,odometer,0.0,435.6,576.0,724.53
1163,00000961-PHOTO-2020-12-09-20-32-29.jpg,0,53094,768,1024,odometer,343.2,475.34,468.13,678.38
1164,00000962-PHOTO-2020-12-09-20-32-29.jpg,1,167581,768,1024,odometer,292.54,468.04,427.29,548.62
1165,00000963-PHOTO-2020-12-09-20-32-29.jpg,0,1877,575,1024,odometer,190.03,496.26,382.28,550.85
1166,00000964-PHOTO-2020-12-09-20-32-29.jpg,0,11206,576,1024,odometer,102.33,512.3,276.0,555.23
1167,00000965-PHOTO-2020-12-09-20-32-29.jpg,1,231151,768,1024,odometer,388.7,418.12,563.69,500.81
1168,00000966-PHOTO-2020-12-09-20-32-29.jpg,0,13283,576,1024,odometer,233.51,555.75,441.04,624.76
1169,00000967-PHOTO-2020-12-09-20-32-29.jpg,0,5239,768,1024,odometer,272.9,410.98,514.27,476.41
1170,00000968-PHOTO-2020-12-09-20-32-29.jpg,0,9324,576,1024,odometer,167.11,576.75,341.42,625.07
1171,00000969-PHOTO-2020-12-09-20-32-29.jpg,0,17765,768,1024,odometer,175.86,541.52,329.61,590.5
1172,00000969-PHOTO-2020-12-18-19-38-47.jpg,0,19222,747,1328,odometer,194.22,778.66,387.25,834.19
1173,00000970-PHOTO-2020-12-09-20-34-13.jpg,1,52.3,768,1024,odometer,0.0,0.0,752.28,804.5
1174,00000971-PHOTO-2020-12-09-20-34-13.jpg,1,190399,1024,768,odometer,553.2,479.5,779.2,594.5
1175,00000972-PHOTO-2020-12-09-20-34-13.jpg,1,150863,1024,504,odometer,470.9,396.3,671.1,494.8
1176,00000973-PHOTO-2020-12-09-20-34-13.jpg,1,163200,768,1024,odometer,52.3,425.9,723.9,723.3
1177,00000975-PHOTO-2020-12-09-20-34-13.jpg,1,241105,768,1024,odometer,262.1,536.4,514.4,648.9
1178,00000976-PHOTO-2020-12-09-20-34-13.jpg,1,119328,576,1024,odometer,199.75,236.78,359.91,309.61
1179,00000977-PHOTO-2020-12-09-20-34-13.jpg,0,4067,768,1024,odometer,146.5,438.22,488.68,519.41
1180,00000977-PHOTO-2020-12-18-19-41-48.jpg,1,242485,1200,1600,odometer,377.61,985.56,678.05,1123.7
1181,00000978-PHOTO-2020-12-09-20-34-13.jpg,1,117356,576,1024,odometer,166.08,379.34,347.2,464.33
1182,00000979-PHOTO-2020-12-09-20-34-13.jpg,1,27686,1024,461,odometer,501.9,259.0,694.7,354.39
1183,00000980-PHOTO-2020-12-09-20-34-13.jpg,0,176794,576,1024,odometer,39.85,557.9,192.27,614.48
1184,00000982-PHOTO-2020-12-09-20-34-13.jpg,1,104.1,768,1024,odometer,274.95,264.3,437.38,398.09
1185,00000984-PHOTO-2020-12-09-20-34-13.jpg,0,5374,768,1024,odometer,142.5,520.1,383.5,597.54
1186,00000985-PHOTO-2020-12-09-20-34-13.jpg,1,116722,766,1024,odometer,143.78,694.42,476.5799999999999,846.72
1187,00000986-PHOTO-2020-12-09-20-34-13.jpg,1,66123,768,1024,odometer,389.75,484.88,494.72,554.01
1188,00000987-PHOTO-2020-12-09-20-34-13.jpg,1,160302,1024,768,odometer,358.88,245.48,873.98,471.88
1189,00000988-PHOTO-2020-12-09-20-34-13.jpg,1,150912,1024,504,odometer,508.25,323.29,714.13,426.23
1190,00000989-PHOTO-2020-12-09-20-34-13.jpg,0,53094,575,1024,odometer,137.03,517.44,295.54,679.5
1191,00000989-PHOTO-2020-12-18-20-05-34.jpg,0,11284,1200,1599,odometer,122.55,751.96,579.34,894.97
1192,00000991-PHOTO-2020-12-09-20-34-13.jpg,0,176794,576,1024,odometer,245.0,361.7,428.2,418.6
1193,00000992-PHOTO-2020-12-09-20-34-13.jpg,0,17765,720,960,odometer,215.97,585.95,372.3,635.93
1194,00000993-PHOTO-2020-12-09-20-35-01.jpg,1,231165,576,1024,odometer,276.01,395.15,452.65,474.82
1195,00000994-PHOTO-2020-12-09-20-35-01.jpg,1,167581,576,1024,odometer,175.59,368.3,308.82,444.57
1196,00000995-PHOTO-2020-12-09-20-35-01.jpg,1,190413,1024,768,odometer,533.1,364.4,760.4,470.1
1197,00000996-PHOTO-2020-12-09-20-35-01.jpg,0,6990,576,1024,odometer,271.52,306.1,340.54,545.55
1198,00000997-PHOTO-2020-12-09-20-35-01.jpg,1,27696,1024,576,odometer,480.0,307.8,665.9,399.1
1199,00000999-PHOTO-2020-12-09-20-35-01.jpg,1,117357,576,1024,odometer,84.2,331.7,460.0,506.96
1200,00000999-PHOTO-2020-12-18-20-06-07.jpg,0,184468,810,1440,odometer,185.15,873.64,400.3,947.71
1201,00001000-PHOTO-2020-12-09-20-35-01.jpg,0,9545,576,1024,odometer,188.4,569.13,316.67,602.18
1202,00001001-PHOTO-2020-12-09-20-35-01.jpg,0,5265,576,1024,odometer,81.3,448.5,379.4,527.9
1203,00001002-PHOTO-2020-12-09-20-35-01.jpg,1,27158,472,1024,odometer,97.64,439.0,245.5,520.0
1204,00001003-PHOTO-2020-12-09-20-35-01.jpg,0,4098,512,1024,odometer,152.64,376.28,369.38,437.34
1205,00001004-PHOTO-2020-12-09-20-35-01.jpg,0,5374,576,1024,odometer,189.88,462.54,346.32,502.83
1206,00001005-PHOTO-2020-12-09-20-35-01.jpg,1,119328,576,1024,odometer,182.7,252.8,356.16,323.88
1207,00001006-PHOTO-2020-12-09-20-35-01.jpg,1,160302,1024,768,odometer,543.0,328.8,1024.0,565.6
1208,00001006-PHOTO-2020-12-18-20-07-27.jpg,1,75872,1600,715,odometer,611.59,3.09,1008.66,184.03
1209,00001007-PHOTO-2020-12-09-20-35-01.jpg,1,0,1024,576,odometer,123.1,0.0,681.1,576.0
1210,00001007-PHOTO-2020-12-18-20-15-49.jpg,1,118151,550,1600,odometer,174.14,603.29,468.5,739.43
1211,00001011-PHOTO-2020-12-09-20-35-01.jpg,1,66148,576,1024,odometer,233.49,486.57,342.75,552.76
1212,00001012-PHOTO-2020-12-09-20-35-01.jpg,0,9728,768,1024,odometer,130.95,585.67,305.4,628.0
1213,00001013-PHOTO-2020-12-09-20-35-01.jpg,1,163222,768,1024,odometer,155.7,544.88,604.2,741.7
1214,00001014-PHOTO-2020-12-09-20-35-01.jpg,1,0,768,1024,odometer,251.07,203.39,436.67,279.34
1215,00001015-PHOTO-2020-12-09-20-35-01.jpg,1,116740,766,1024,odometer,99.1,712.8,656.4,974.04
1216,00001016-PHOTO-2020-12-09-20-35-01.jpg,1,241187,768,1024,odometer,261.3,454.4,491.5,556.1
1217,00001016-PHOTO-2020-12-18-20-18-22.jpg,1,520,1200,1600,odometer,0.0,470.83,572.7,930.63
1218,00001017-PHOTO-2020-12-09-20-35-01.jpg,0,5709,768,1024,odometer,221.91,386.61,388.6,453.49
1219,00001017-PHOTO-2020-12-18-20-24-11.jpg,0,19683,900,1600,odometer,364.6,817.1,701.3,899.1
1220,00001018-PHOTO-2020-12-09-20-35-01.jpg,0,2427,768,1024,odometer,266.72,487.7,451.83,536.1
1221,00001019-PHOTO-2020-12-09-20-36-47.jpg,0,1987,768,1024,odometer,268.96,491.8,420.96,531.77
1222,00001020-PHOTO-2020-12-09-20-36-47.jpg,0,11822,576,1024,odometer,116.87,479.32,278.06,524.75
1223,00001022-PHOTO-2020-12-09-20-36-47.jpg,1,27788,576,1024,odometer,179.38,549.53,270.02,741.45
1224,00001023-PHOTO-2020-12-09-20-36-47.jpg,1,167605,768,1024,odometer,293.2,422.0,424.33,501.37
1225,00001024-PHOTO-2020-12-09-20-36-47.jpg,0,177201,576,1024,odometer,180.33,325.38,414.79,405.07
1226,00001025-PHOTO-2020-12-09-20-36-47.jpg,0,4492,768,1024,odometer,153.45,309.34,502.77,417.13
1227,00001026-PHOTO-2020-12-09-20-36-47.jpg,1,370,768,1024,odometer,0.0,136.7,489.7,964.7
1228,00001027-PHOTO-2020-12-09-20-36-47.jpg,0,54014,768,1024,odometer,291.93,552.51,348.71,730.32
1229,00001028-PHOTO-2020-12-09-20-36-47.jpg,1,231217,768,1024,odometer,385.48,478.6,575.38,562.11
1230,00001029-PHOTO-2020-12-09-20-36-47.jpg,1,119385,768,1024,odometer,275.19,232.22,482.49,321.12
1231,00001030-PHOTO-2020-12-09-20-36-47.jpg,0,12610,768,1024,odometer,187.87,699.6,305.0,735.59
1232,00001030-PHOTO-2020-12-18-20-25-19.jpg,0,17450,900,1600,odometer,204.29,760.42,424.8,824.76
1233,00001031-PHOTO-2020-12-09-20-36-47.jpg,1,163273,768,1024,odometer,10.7,407.15,555.0,664.65
1234,00001032-PHOTO-2020-12-09-20-36-47.jpg,1,241229,768,1024,odometer,234.0,459.09,552.89,598.49
1235,00001033-PHOTO-2020-12-09-20-36-47.jpg,0,30273,1024,766,odometer,421.02,333.91,547.46,542.78
1236,00001034-PHOTO-2020-12-09-20-36-47.jpg,1,190465,1024,768,odometer,579.7,448.5,805.7,551.9
1237,00001035-PHOTO-2020-12-09-20-36-47.jpg,1,17436,1024,768,odometer,433.7,383.8,801.3,532.3
1238,00001036-PHOTO-2020-12-09-20-36-47.jpg,1,151053,504,1024,odometer,41.51,490.54,147.35,697.76
1239,00001037-PHOTO-2020-12-09-20-36-47.jpg,1,116781,766,1024,odometer,135.0,623.9,683.9,871.1
1240,00001040-PHOTO-2020-12-09-20-36-47.jpg,1,69.6,768,1024,odometer,321.0,269.08,494.3,348.82
1241,00001041-PHOTO-2020-12-09-20-36-47.jpg,1,160353,1024,768,odometer,423.6,314.6,934.92,555.41
1242,00001042-PHOTO-2020-12-09-20-36-47.jpg,1,117412,1024,536,odometer,243.7,240.9,806.1300000000001,496.84
1243,00001043-PHOTO-2020-12-09-20-36-47.jpg,0,7412,769,1024,odometer,191.1,249.46,287.79,596.78
1244,00001044-PHOTO-2020-12-09-20-36-47.jpg,0,10299,576,1024,odometer,154.53,535.97,286.23,569.45
1245,00001044-PHOTO-2020-12-18-20-27-37.jpg,1,161275,1600,1200,odometer,616.1,298.83,1496.5,677.53
1246,00001045-PHOTO-2020-12-09-20-36-47.jpg,1,27216,472,1024,odometer,184.87,446.6,326.05,513.17
1247,00001046-PHOTO-2020-12-09-20-36-47.jpg,1,66214,1024,768,odometer,486.87,513.59,607.15,590.72
1248,00001047-PHOTO-2020-12-09-20-36-47.jpg,1,119385,576,1024,odometer,197.86,240.54,379.67,318.39
1249,00001048-PHOTO-2020-12-09-20-36-47.jpg,0,177203,576,1024,odometer,186.97,507.41,335.25,573.0
1250,00001049-PHOTO-2020-12-09-21-01-01.jpg,1,317357,768,1024,odometer,324.13,541.04,426.66,610.22
1251,00001050-PHOTO-2020-12-09-21-01-01.jpg,1,0,768,1024,odometer,304.38,510.08,401.53,568.99
1252,00001051-PHOTO-2020-12-09-21-01-01.jpg,1,233488,768,1024,odometer,261.2,489.06,411.41,565.64
1253,00001053-PHOTO-2020-12-09-21-01-01.jpg,1,218980,505,1024,odometer,201.6,472.2,302.1,529.1
1254,00001054-PHOTO-2020-12-09-21-01-01.jpg,1,281472,575,1024,odometer,166.2,336.43,348.54,438.09
1255,00001055-PHOTO-2020-12-09-21-01-01.jpg,1,118463,576,1024,odometer,232.88,492.83,334.15,558.39
1256,00001056-PHOTO-2020-12-09-21-01-01.jpg,1,219059,505,1024,odometer,195.81,438.9,293.28,492.01
1257,00001057-PHOTO-2020-12-09-21-01-01.jpg,1,178.7,1024,576,odometer,513.1,395.8,791.8,576.0
1258,00001058-PHOTO-2020-12-09-21-01-01.jpg,1,186786,1024,576,odometer,510.7,366.2,811.26,563.68
1259,00001059-PHOTO-2020-12-09-21-01-01.jpg,1,118573,576,1024,odometer,251.14,471.27,354.54,535.58
1260,00001060-PHOTO-2020-12-09-21-01-01.jpg,1,317495,575,1024,odometer,174.92,524.28,376.43,639.71
1261,00001061-PHOTO-2020-12-09-21-01-01.jpg,1,137.8,575,1024,odometer,184.5,555.82,304.48,634.88
1262,00001062-PHOTO-2020-12-09-21-01-01.jpg,1,233653,768,1024,odometer,133.28,447.33,612.98,673.73
1263,00001063-PHOTO-2020-12-09-21-01-01.jpg,1,281755,492,1024,odometer,138.38,232.52,318.88,334.03
1264,00001064-PHOTO-2020-12-09-21-01-01.jpg,1,283.7,492,1024,odometer,153.75,219.8,332.53,322.39
1265,00001065-PHOTO-2020-12-09-21-01-01.jpg,1,317495,768,1024,odometer,294.76,463.91,400.64,524.52
1266,00001066-PHOTO-2020-12-09-21-01-01.jpg,1,0,768,1024,odometer,306.22,524.1,408.28,582.59
1267,00001067-PHOTO-2020-12-18-20-37-51.jpg,0,11168,1600,1201,odometer,634.85,492.1,1158.6,655.46
1268,00001068-PHOTO-2020-12-09-21-01-01.jpg,1,281836,492,1024,odometer,119.93,260.42,290.53,350.26
1269,00001069-PHOTO-2020-12-09-21-01-01.jpg,1,0.1,1024,576,odometer,455.8,402.2,735.9,574.91
1270,00001070-PHOTO-2020-12-09-21-01-01.jpg,1,118573,576,1024,odometer,232.44,484.92,332.6,549.11
1271,00001071-PHOTO-2020-12-09-21-01-01.jpg,1,160,1024,576,odometer,492.8,400.1,770.84,574.91
1272,00001072-PHOTO-2020-12-09-21-01-01.jpg,1,186947,1024,576,odometer,396.3,319.2,708.7,530.6
1273,00001072-PHOTO-2020-12-18-20-46-45.jpg,1,192398,747,1328,odometer,349.59,550.66,611.85,717.92
1274,00001073-PHOTO-2020-12-09-21-02-08.jpg,1,65.6,576,1024,odometer,131.17,529.24,340.76,652.41
1275,00001074-PHOTO-2020-12-09-21-02-08.jpg,1,317594,768,1024,odometer,312.85,531.43,418.4,598.07
1276,00001075-PHOTO-2020-12-09-21-02-08.jpg,1,99.1,768,1024,odometer,300.29,529.34,408.85,594.47
1277,00001076-PHOTO-2020-12-09-21-02-08.jpg,1,118698,576,1024,odometer,244.85,459.62,344.47,520.92
1278,00001077-PHOTO-2020-12-09-21-02-08.jpg,1,282024,492,1024,odometer,130.7,331.64,297.89,427.75
1279,00001078-PHOTO-2020-12-09-21-02-08.jpg,1,188.5,492,1024,odometer,114.61,336.53,279.31,432.03
1280,00001079-PHOTO-2020-12-09-21-02-08.jpg,1,282085,492,1024,odometer,132.3,192.3,315.07,293.88
1281,00001080-PHOTO-2020-12-09-21-02-08.jpg,1,233672,768,1024,odometer,299.44,470.96,449.99,544.41
1282,00001081-PHOTO-2020-12-09-21-02-08.jpg,1,0,576,1024,odometer,215.14,580.33,333.28,651.38
1283,00001083-PHOTO-2020-12-09-21-02-08.jpg,1,219099,505,1024,odometer,240.0,427.7,339.4,481.3
1284,00001084-PHOTO-2020-12-09-21-02-08.jpg,1,118698,576,1024,odometer,223.19,445.68,327.69,512.29
1285,00001085-PHOTO-2020-12-09-21-02-08.jpg,1,118815,576,1024,odometer,251.51,494.51,352.05,555.8
1286,00001086-PHOTO-2020-12-09-21-02-08.jpg,1,187094,1024,576,odometer,464.8,396.7,745.8,574.91
1287,00001087-PHOTO-2020-12-09-21-02-08.jpg,1,233865,768,1024,odometer,206.94,539.55,517.14,682.65
1288,00001088-PHOTO-2020-12-09-21-02-08.jpg,1,282348,575,1024,odometer,196.67,345.3,364.26,438.1
1289,00001089-PHOTO-2020-12-09-21-02-08.jpg,1,263.3,492,1024,odometer,132.03,312.89,300.96,407.84
1290,00001090-PHOTO-2020-12-09-21-02-08.jpg,1,219220,505,1024,odometer,321.05,551.7,419.02,601.18
1291,00001091-PHOTO-2020-12-18-20-51-19.jpg,0,14550,1600,1200,odometer,519.75,639.09,753.53,703.66
1292,00001092-PHOTO-2020-12-10-11-16-56.jpg,1,61.5,768,1024,odometer,0.0,125.9,708.4,857.4
1293,00001093-PHOTO-2020-12-10-11-16-56.jpg,0,8863,576,1024,odometer,209.14,355.25,336.89,750.48
1294,00001093-PHOTO-2020-12-18-20-57-08.jpg,0,23082,1200,1600,odometer,283.91,994.67,469.0,1058.91
1295,00001094-PHOTO-2020-12-10-11-16-56.jpg,0,15474,576,1024,odometer,174.22,523.25,457.65,596.31
1296,00001095-PHOTO-2020-12-10-11-16-56.jpg,0,13192,576,1024,odometer,144.76,593.14,280.81,629.52
1297,00001096-PHOTO-2020-12-10-11-16-56.jpg,0,10599,768,1024,odometer,298.31,471.35,458.47,524.2
1298,00001097-PHOTO-2020-12-10-11-16-56.jpg,1,27558,576,1024,odometer,199.53,516.59,341.45,580.96
1299,00001099-PHOTO-2020-12-10-11-16-56.jpg,1,28116,576,1024,odometer,189.13,514.93,275.94,702.89
1300,00001100-PHOTO-2020-12-10-11-16-56.jpg,1,103.7,1024,768,odometer,467.83,221.56,774.73,449.12
1301,00001101-PHOTO-2020-12-10-11-16-56.jpg,1,160634,1024,768,odometer,446.4,287.1,897.49,481.9
1302,00001102-PHOTO-2020-12-10-11-16-56.jpg,1,151524,504,1024,odometer,157.12,473.15,334.62,558.67
1303,00001104-PHOTO-2020-12-10-11-16-56.jpg,1,0,1024,768,odometer,472.9,251.51,802.0,423.9
1304,00001105-PHOTO-2020-12-10-11-16-56.jpg,0,179504,576,1024,odometer,202.76,375.47,347.68,430.56
1305,00001106-PHOTO-2020-12-10-11-16-56.jpg,0,7627,768,1024,odometer,228.44,490.96,380.65,533.73
1306,00001106-PHOTO-2020-12-18-21-07-39.jpg,0,25621,800,1600,odometer,161.58,589.68,343.0,645.85
1307,00001107-PHOTO-2020-12-10-11-16-56.jpg,1,117612,576,1024,odometer,97.8,399.8,421.99,547.72
1308,00001108-PHOTO-2020-12-10-11-16-56.jpg,0,19820,576,1024,odometer,172.76,517.21,252.32,622.19
1309,00001109-PHOTO-2020-12-10-11-16-56.jpg,1,231390,576,1024,odometer,216.88,450.01,404.45,525.8
1310,00001110-PHOTO-2020-12-10-11-16-56.jpg,1,119602,768,1024,odometer,257.13,219.57,428.16,289.29
1311,00001111-PHOTO-2020-12-10-11-16-56.jpg,1,190696,1024,768,odometer,537.7,393.1,755.9,501.3
1312,00001112-PHOTO-2020-12-10-11-16-56.jpg,1,27567,472,1024,odometer,158.15,492.0,307.84,561.43
1313,00001113-PHOTO-2020-12-10-11-16-56.jpg,0,12806,576,1024,odometer,118.78,502.45,362.3,598.1
1314,00001114-PHOTO-2020-12-10-11-16-56.jpg,1,66500,576,1024,odometer,182.57,429.11,292.76,497.09
1315,00001115-PHOTO-2020-12-10-11-16-56.jpg,1,160664,1024,768,odometer,350.0,295.5,962.9,570.38
1316,00001116-PHOTO-2020-12-10-11-16-56.jpg,1,163551,576,1024,odometer,142.22,313.41,332.01,398.07
1317,00001117-PHOTO-2020-12-10-11-16-56.jpg,0,4302,768,1024,odometer,24.07,634.33,347.13,721.28
1318,00001117-PHOTO-2020-12-18-21-18-49.jpg,1,28963,1600,720,odometer,775.0,392.9,1024.0,508.7
1319,00001118-PHOTO-2020-12-10-11-16-56.jpg,0,15794,576,1024,odometer,299.31,674.57,503.14,731.07
1320,00001119-PHOTO-2020-12-10-11-16-56.jpg,0,13404,576,1024,odometer,186.51,571.7,289.28,598.92
1321,00001120-PHOTO-2020-12-10-11-16-56.jpg,0,5423,512,1024,odometer,18.38,364.11,312.21,464.26
1322,00001122-PHOTO-2020-12-10-11-20-27.jpg,1,27798,1024,576,odometer,508.7,327.2,693.3,415.5
1323,00001123-PHOTO-2020-12-10-11-20-27.jpg,1,231232,576,1024,odometer,208.1,446.43,381.1,518.98
1324,00001124-PHOTO-2020-12-10-11-20-27.jpg,1,117437,576,1024,odometer,128.7,266.6,495.0,428.4
1325,00001125-PHOTO-2020-12-10-11-20-27.jpg,1,190475,1024,768,odometer,588.2,507.1,819.7,616.1
1326,00001126-PHOTO-2020-12-10-11-20-27.jpg,1,116886,766,1024,odometer,284.5,558.5,696.5,740.5
1327,00001127-PHOTO-2020-12-10-11-20-27.jpg,1,66229,576,1024,odometer,216.1,457.9,313.7,517.7
1328,00001128-PHOTO-2020-12-10-11-20-27.jpg,0,2531,575,1024,odometer,130.75,463.62,351.26,542.79
1329,00001129-PHOTO-2020-12-10-11-20-27.jpg,0,18444,768,1024,odometer,150.48,528.92,345.75,580.46
1330,00001130-PHOTO-2020-12-10-11-20-27.jpg,1,160376,1024,768,odometer,440.79,296.18,958.69,525.18
1331,00001131-PHOTO-2020-12-10-11-20-27.jpg,0,12610,1024,768,odometer,554.94,512.92,587.33,626.94
1332,00001132-PHOTO-2020-12-10-11-20-27.jpg,0,14189,576,1024,odometer,208.2,615.83,429.43,673.14
1333,00001133-PHOTO-2020-12-10-11-20-27.jpg,0,7413,576,1024,odometer,198.52,263.26,301.31,671.44
1334,00001134-PHOTO-2020-12-10-11-20-27.jpg,1,0,576,1024,odometer,0.0,176.2,501.93,795.8
1335,00001135-PHOTO-2020-12-10-11-20-27.jpg,1,163296,768,1024,odometer,98.5,531.8,409.0,668.7
1336,00001136-PHOTO-2020-12-10-11-20-27.jpg,0,5727,576,1024,odometer,172.19,484.67,363.36,540.1
1337,00001137-PHOTO-2020-12-10-11-20-27.jpg,0,30273,576,1024,odometer,195.93,459.97,387.91,513.2
1338,00001139-PHOTO-2020-12-10-11-20-27.jpg,0,54014,768,1024,odometer,241.75,489.88,365.45,612.25
1339,00001140-PHOTO-2020-12-10-11-20-27.jpg,1,0,1024,768,odometer,469.0,242.77,609.6,303.3
1340,00001141-PHOTO-2020-12-10-11-20-27.jpg,1,241291,768,1024,odometer,269.8,527.4,543.4,648.5
1341,00001142-PHOTO-2020-12-10-11-20-27.jpg,0,10598,576,1024,odometer,146.84,514.79,312.3,559.59
1342,00001143-PHOTO-2020-12-10-11-20-27.jpg,0,6135,768,1024,odometer,226.07,420.08,417.46,469.4
1343,00001144-PHOTO-2020-12-10-11-20-27.jpg,0,2628,768,1024,odometer,166.4,454.14,351.0,514.06
1344,00001145-PHOTO-2020-12-10-11-20-27.jpg,1,117481,1024,500,odometer,379.5,308.8,634.8,427.9
1345,00001146-PHOTO-2020-12-10-11-20-27.jpg,1,17576,1024,768,odometer,521.73,365.28,957.38,558.41
1346,00001148-PHOTO-2020-12-18-21-27-20.jpg,1,235891,1200,1600,odometer,488.73,661.4,670.34,777.71
1347,00001150-PHOTO-2020-12-10-11-20-27.jpg,1,119462,768,1024,odometer,320.8,293.3,466.3,353.7
1348,00001151-PHOTO-2020-12-10-11-45-07.jpg,1,190531,1024,768,odometer,593.59,372.77,824.14,485.05
1349,00001152-PHOTO-2020-12-10-11-45-07.jpg,0,10755,768,1024,odometer,378.47,375.4,486.79,533.04
1350,00001153-PHOTO-2020-12-10-11-45-07.jpg,0,7927,1024,769,odometer,459.78,303.91,739.53,379.46
1351,00001154-PHOTO-2020-12-10-11-45-07.jpg,1,116971,766,1024,odometer,192.7,555.3,629.7,749.0
1352,00001155-PHOTO-2020-12-10-11-45-07.jpg,1,241348,768,1024,odometer,157.3,479.0,640.3,696.2
1353,00001156-PHOTO-2020-12-10-11-45-07.jpg,0,13932,1024,768,odometer,560.4,322.7,629.8,558.8
1354,00001157-PHOTO-2020-12-10-11-45-07.jpg,1,163404,576,1024,odometer,39.47,483.4,576.0,722.54
1355,00001158-PHOTO-2020-12-10-11-45-07.jpg,0,11384,576,1024,odometer,156.5,501.43,326.63,542.58
1356,00001159-PHOTO-2020-12-10-11-45-07.jpg,0,14480,576,1024,odometer,215.0,519.43,514.42,653.23
1357,00001160-PHOTO-2020-12-10-11-45-07.jpg,1,71.6,768,1024,odometer,278.3,279.52,415.6,348.26
1358,00001161-PHOTO-2020-12-10-11-45-07.jpg,1,151270,504,1024,odometer,99.03,559.1,273.57,639.84
1359,00001162-PHOTO-2020-12-10-11-45-07.jpg,1,160461,1024,768,odometer,408.5,335.5,876.4,547.7
1360,00001163-PHOTO-2020-12-10-11-45-07.jpg,0,178049,576,1024,odometer,154.01,436.98,328.14,491.13
1361,00001164-PHOTO-2020-12-10-11-45-07.jpg,1,151284,1024,504,odometer,477.18,412.58,668.69,504.0
1362,00001165-PHOTO-2020-12-10-11-45-07.jpg,1,117499,1024,1018,odometer,248.5,566.7,682.7,758.5
1363,00001166-PHOTO-2020-12-10-11-45-07.jpg,1,119494,576,1024,odometer,194.2,218.73,329.2,268.0
1364,00001167-PHOTO-2020-12-10-11-45-07.jpg,0,7236,768,1024,odometer,251.56,505.72,399.73,560.3
1365,00001168-PHOTO-2020-12-10-11-45-07.jpg,1,27921,1024,576,odometer,485.8,265.8,675.9,358.2
1366,00001168-PHOTO-2020-12-18-22-12-53.jpg,1,94.1,1200,1600,odometer,489.3,416.5,640.5,511.6
1367,00001169-PHOTO-2020-12-10-11-45-07.jpg,1,146116,768,1024,odometer,291.6,449.0,434.6,532.7
1368,00001170-PHOTO-2020-12-10-11-45-07.jpg,1,167634,576,1024,odometer,196.32,399.62,322.77,479.39
1369,00001171-PHOTO-2020-12-10-11-46-08.jpg,0,178049,576,1024,odometer,43.22,565.28,286.6,656.12
1370,00001172-PHOTO-2020-12-10-11-46-08.jpg,0,6266,576,1024,odometer,108.96,477.93,268.08,524.89
1371,00001173-PHOTO-2020-12-10-11-46-08.jpg,1,160478,1024,768,odometer,386.3,216.1,850.3,424.3
1372,00001174-PHOTO-2020-12-10-11-46-08.jpg,0,11822,576,1024,odometer,130.95,492.53,285.73,534.74
1373,00001175-PHOTO-2020-12-10-11-46-08.jpg,0,13932,1024,768,odometer,574.18,498.53,612.47,628.54
1374,00001176-PHOTO-2020-12-10-11-46-08.jpg,1,66335,576,1024,odometer,271.13,475.39,379.64,541.17
1375,00001177-PHOTO-2020-12-10-11-46-08.jpg,0,7927,576,1024,odometer,257.89,312.21,337.2,572.26
1376,00001178-PHOTO-2020-12-10-11-46-08.jpg,0,19314,768,1024,odometer,261.4,438.19,498.84,513.61
1377,00001179-PHOTO-2020-12-10-11-46-08.jpg,1,27303,472,1024,odometer,148.72,475.11,294.1,545.22
1378,00001180-PHOTO-2020-12-10-11-46-08.jpg,0,2725,575,1024,odometer,159.91,485.64,367.32,534.8
1379,00001181-PHOTO-2020-12-10-11-46-08.jpg,0,11498,576,1024,odometer,212.07,530.55,347.11,565.16
1380,00001182-PHOTO-2020-12-10-11-46-08.jpg,1,231306,576,1024,odometer,289.75,416.06,460.39,490.55
1381,00001183-PHOTO-2020-12-10-11-46-08.jpg,0,30910,576,1024,odometer,75.41,302.86,266.09,464.65
1382,00001184-PHOTO-2020-12-10-11-46-08.jpg,0,14866,576,1024,odometer,244.09,535.49,502.12,609.53
1383,00001185-PHOTO-2020-12-10-11-46-08.jpg,0,4523,512,1024,odometer,26.88,365.39,387.59,451.4
1384,00001186-PHOTO-2020-12-10-11-46-08.jpg,0,9382,768,1024,odometer,296.6,537.2,433.9,592.24
