,image,odometer_type,mileage,width,height,boxes,labels,num_obj
1008,00000831-PHOTO-2020-12-06-19-04-32.jpg,digital,280932,492,1024,"[[189, 324, 204, 344], [236, 348, 250, 372], [225, 347, 236, 371], [232, 324, 245, 344], [218, 325, 231, 344], [203, 324, 218, 344], [204, 347, 219, 371], [189, 347, 203, 372], [246, 324, 260, 345], [175, 323, 189, 344]]","[8, 0, 1, 3, 9, 0, 2, 2, 2, 2]",10
1009,00000833-PHOTO-2020-12-06-19-04-32.jpg,digital,316899,768,1024,"[[409, 557, 423, 581], [357, 533, 370, 554], [375, 534, 383, 553], [364, 556, 372, 580], [372, 556, 386, 580], [383, 534, 395, 554], [395, 534, 409, 555], [409, 534, 422, 555], [422, 534, 435, 555], [392, 556, 407, 582]]","[9, 3, 1, 1, 4, 6, 8, 9, 9, 5]",10
1010,00000833-PHOTO-2020-12-17-21-37-29.jpg,digital,192356,1600,1200,"[[726, 647, 743, 679], [601, 690, 623, 716], [712, 682, 730, 710], [697, 718, 713, 746], [719, 715, 741, 746], [747, 680, 765, 707], [731, 681, 749, 708], [740, 711, 763, 746], [667, 686, 677, 714], [707, 647, 725, 678], [678, 685, 695, 713], [695, 684, 712, 712], [670, 718, 694, 752]]","[7, 0, 3, 1, 2, 6, 5, 3, 1, 1, 9, 2, 2]",13
1011,00000834-PHOTO-2020-12-06-19-04-32.jpg,digital,0,768,1024,"[[375, 549, 389, 569], [374, 572, 390, 598], [338, 571, 354, 600], [329, 572, 338, 598], [357, 572, 375, 598], [391, 549, 403, 571]]","[0, 0, 5, 1, 0, 0]",6
1012,00000835-PHOTO-2020-12-06-19-04-32.jpg,digital,118218,576,1024,"[[325, 454, 330, 473], [266, 454, 272, 474], [287, 455, 301, 474], [302, 454, 314, 474], [311, 426, 323, 445], [324, 426, 337, 444], [331, 454, 345, 475], [281, 455, 286, 473]]","[1, 1, 8, 2, 0, 0, 8, 1]",8
1013,00000836-PHOTO-2020-12-06-19-04-32.jpg,digital,118323,576,1024,"[[286, 403, 293, 424], [254, 435, 264, 459], [271, 436, 280, 459], [293, 403, 309, 425], [308, 403, 323, 426], [324, 404, 340, 426], [279, 436, 297, 461], [297, 437, 313, 462], [331, 437, 348, 463], [313, 437, 331, 462]]","[1, 1, 1, 0, 5, 2, 8, 3, 3, 2]",10
1014,00000837-PHOTO-2020-12-06-19-04-32.jpg,digital,218771,505,1024,"[[285, 539, 295, 558], [297, 538, 312, 559], [316, 537, 331, 559], [336, 537, 350, 559], [277, 560, 291, 578], [295, 560, 304, 577], [344, 559, 353, 575], [304, 560, 314, 577], [316, 559, 327, 577], [329, 559, 339, 578]]","[1, 4, 4, 3, 2, 1, 1, 8, 7, 7]",10
1015,00000838-PHOTO-2020-12-06-19-04-32.jpg,digital,317043,768,1024,"[[322, 503, 339, 527], [392, 505, 407, 529], [341, 505, 352, 525], [366, 529, 378, 555], [352, 504, 365, 526], [364, 505, 378, 528], [378, 506, 393, 527], [336, 528, 355, 555], [377, 529, 393, 556]]","[3, 3, 1, 1, 7, 0, 4, 4, 8]",9
1016,00000839-PHOTO-2020-12-06-19-04-32.jpg,digital,143,768,1024,"[[320, 571, 331, 592], [330, 571, 345, 592], [302, 594, 321, 621], [344, 570, 356, 593], [358, 571, 373, 593], [334, 595, 344, 621], [343, 594, 359, 622]]","[1, 4, 4, 3, 8, 1, 8]",7
1017,00000840-PHOTO-2020-12-06-19-04-32.jpg,digital,195,1024,576,"[[559, 496, 571, 523], [616, 493, 628, 521], [570, 495, 588, 524], [588, 493, 608, 523]]","[1, 1, 9, 5]",4
1018,00000841-PHOTO-2020-12-06-19-04-32.jpg,digital,186351,1024,576,"[[542, 426, 552, 453], [642, 423, 653, 450], [552, 424, 571, 455], [571, 424, 592, 454], [591, 423, 611, 453], [611, 423, 632, 453], [486, 493, 509, 527]]","[1, 1, 8, 6, 3, 5, 0]",7
1019,00000842-PHOTO-2020-12-06-19-04-32.jpg,digital,184,576,1024,"[[237, 576, 257, 626], [244, 492, 260, 537], [325, 490, 343, 534], [258, 490, 288, 538], [286, 490, 315, 538], [192, 576, 228, 629], [291, 570, 324, 628], [259, 576, 292, 625], [117, 579, 150, 630]]","[1, 1, 1, 8, 4, 2, 2, 4, 0]",9
1020,00000843-PHOTO-2020-12-06-19-04-32.jpg,digital,233133,768,1024,"[[355, 576, 404, 651], [417, 435, 454, 507], [517, 438, 557, 510], [179, 590, 217, 645], [402, 573, 449, 652], [274, 502, 313, 569], [313, 504, 353, 568], [389, 506, 427, 570], [426, 508, 464, 572], [230, 504, 275, 568], [452, 432, 488, 508], [373, 434, 418, 507], [280, 578, 303, 647], [303, 576, 348, 650], [366, 507, 390, 570]]","[0, 3, 5, 4, 2, 3, 3, 3, 3, 2, 2, 2, 1, 0, 1]",15
1021,00000844-PHOTO-2020-12-06-19-04-32.jpg,digital,281176,492,1024,"[[213, 346, 221, 366], [211, 368, 223, 393], [195, 368, 207, 393], [224, 368, 239, 393], [234, 346, 247, 367], [222, 345, 234, 366], [200, 346, 208, 366], [166, 345, 179, 367], [180, 345, 193, 367], [185, 368, 193, 393]]","[1, 3, 0, 6, 6, 7, 1, 2, 8, 1]",10
1022,00000845-PHOTO-2020-12-06-19-04-32.jpg,digital,243,492,1024,"[[225, 362, 239, 380], [238, 361, 252, 381], [227, 382, 242, 407], [254, 360, 265, 382], [202, 383, 212, 407], [212, 383, 226, 407], [242, 383, 257, 408], [212, 361, 225, 381]]","[4, 3, 3, 7, 1, 0, 6, 2]",8
1023,00000847-PHOTO-2020-12-06-19-04-32.jpg,digital,233133,768,1024,"[[317, 563, 326, 576], [347, 558, 359, 576], [368, 558, 373, 576], [342, 558, 348, 576], [363, 541, 369, 556], [373, 558, 384, 576], [378, 540, 387, 556], [368, 540, 379, 556], [349, 540, 360, 556], [340, 539, 350, 556], [329, 540, 340, 556], [401, 523, 412, 540], [383, 522, 395, 540]]","[8, 0, 1, 1, 1, 3, 3, 3, 3, 3, 2, 0, 0]",13
1024,00000848-PHOTO-2020-12-06-19-04-32.jpg,digital,317043,768,1024,"[[380, 483, 395, 506], [450, 486, 463, 509], [399, 485, 410, 505], [386, 509, 396, 533], [410, 485, 422, 506], [421, 486, 435, 508], [435, 487, 449, 506], [417, 509, 433, 536], [433, 509, 449, 537], [396, 508, 411, 535]]","[3, 3, 1, 1, 7, 0, 4, 5, 5, 6]",10
1025,00000849-PHOTO-2020-12-06-19-04-32.jpg,digital,0,768,1024,"[[397, 409, 411, 434], [413, 409, 428, 433], [346, 433, 357, 461], [356, 433, 372, 463], [379, 434, 396, 463], [396, 434, 412, 464]]","[0, 0, 1, 6, 5, 5]",6
1026,00000850-PHOTO-2020-12-06-19-04-32.jpg,digital,281176,492,1024,"[[203, 338, 212, 360], [199, 316, 208, 334], [185, 316, 194, 333], [166, 316, 179, 334], [211, 337, 226, 360], [180, 337, 196, 361], [166, 337, 181, 361], [153, 316, 166, 334], [220, 315, 233, 333], [209, 314, 220, 333]]","[1, 1, 1, 8, 2, 2, 2, 2, 6, 7]",10
1027,00000851-PHOTO-2020-12-06-19-04-32.jpg,digital,218771,505,1024,"[[261, 546, 268, 561], [212, 546, 220, 562], [194, 545, 206, 563], [251, 523, 266, 546], [231, 523, 247, 545], [246, 545, 256, 560], [233, 545, 244, 561], [219, 545, 232, 562]]","[1, 1, 2, 0, 0, 7, 7, 8]",8
1028,00000852-PHOTO-2020-12-06-19-04-32.jpg,digital,118323,576,1024,"[[290, 553, 303, 573], [276, 552, 290, 573], [312, 525, 325, 543], [305, 553, 318, 572], [298, 525, 311, 543], [319, 553, 332, 572], [268, 552, 276, 571], [255, 553, 262, 571]]","[3, 8, 0, 2, 0, 3, 1, 1]",8
1029,00000854-PHOTO-2020-12-06-19-05-08.jpg,digital,128,1024,576,"[[729, 401, 740, 427], [762, 395, 783, 427], [786, 394, 806, 426], [740, 397, 761, 429]]","[1, 8, 5, 2]",4
1030,00000855-PHOTO-2020-12-06-19-05-08.jpg,digital,186480,1024,576,"[[674, 465, 695, 493], [696, 535, 709, 570], [618, 470, 631, 500], [718, 532, 731, 568], [631, 467, 653, 499], [696, 461, 719, 493], [653, 465, 675, 497], [718, 459, 740, 491], [651, 537, 675, 576], [627, 539, 651, 576]]","[4, 1, 1, 1, 8, 8, 6, 0, 0, 2]",10
1031,00000856-PHOTO-2020-12-06-19-05-08.jpg,digital,218874,505,1024,"[[233, 503, 246, 521], [246, 502, 258, 521], [270, 503, 284, 519], [214, 482, 224, 504], [225, 505, 234, 521], [226, 480, 242, 504], [245, 478, 261, 503], [206, 504, 219, 521], [266, 477, 282, 500], [259, 502, 271, 519]]","[8, 8, 4, 1, 1, 0, 2, 2, 7, 7]",10
1032,00000857-PHOTO-2020-12-06-19-05-08.jpg,digital,112,576,1024,"[[225, 523, 246, 565], [271, 520, 305, 567], [244, 522, 270, 567], [201, 524, 221, 567], [160, 609, 180, 661], [248, 606, 284, 662], [180, 606, 209, 662], [218, 607, 249, 663]]","[1, 6, 2, 1, 1, 9, 7, 5]",8
1033,00000858-PHOTO-2020-12-06-19-05-08.jpg,digital,317180,768,1024,"[[376, 548, 392, 576], [322, 526, 335, 547], [350, 525, 364, 545], [346, 550, 354, 575], [368, 549, 376, 575], [368, 526, 376, 546], [341, 526, 350, 547], [377, 524, 390, 547]]","[3, 3, 7, 1, 1, 1, 1, 8]",8
1034,00000859-PHOTO-2020-12-06-19-05-08.jpg,digital,136,768,1024,"[[336, 541, 347, 569], [369, 540, 384, 568], [359, 542, 369, 567], [368, 517, 381, 540], [383, 517, 397, 538], [355, 517, 368, 540], [346, 517, 355, 539]]","[1, 3, 1, 6, 4, 3, 1]",7
1035,00000860-PHOTO-2020-12-06-19-05-08.jpg,digital,233295,768,1024,"[[389, 710, 426, 768], [366, 712, 389, 766], [146, 646, 180, 696], [245, 647, 275, 698], [343, 649, 372, 697], [279, 648, 307, 698], [311, 648, 341, 699], [406, 649, 438, 700], [374, 648, 405, 698], [298, 709, 337, 769], [195, 726, 223, 768], [487, 585, 521, 647], [431, 586, 460, 644], [400, 587, 432, 644], [371, 585, 398, 645]]","[8, 1, 0, 2, 2, 3, 3, 5, 9, 6, 6, 5, 2, 6, 1]",15
1036,00000861-PHOTO-2020-12-06-19-05-08.jpg,digital,281310,492,1024,"[[210, 354, 222, 378], [230, 354, 239, 377], [192, 352, 207, 378], [234, 330, 248, 352], [226, 331, 234, 352], [208, 329, 221, 351], [198, 331, 208, 350], [178, 329, 194, 351], [166, 329, 179, 350]]","[4, 1, 6, 0, 1, 3, 1, 8, 2]",9
1037,00000862-PHOTO-2020-12-06-19-05-08.jpg,digital,134,492,1024,"[[206, 361, 220, 387], [231, 339, 243, 361], [219, 339, 231, 361], [246, 340, 258, 360], [210, 340, 218, 360], [240, 362, 250, 386], [221, 361, 234, 386]]","[6, 4, 3, 4, 1, 1, 4]",7
1038,00000863-PHOTO-2020-12-06-19-05-08.jpg,digital,118463,576,1024,"[[273, 505, 287, 525], [251, 504, 260, 525], [277, 477, 285, 495], [317, 505, 330, 527], [302, 505, 315, 526], [264, 505, 273, 525], [310, 477, 322, 496], [297, 478, 308, 496], [284, 477, 297, 497]]","[8, 1, 1, 3, 6, 1, 8, 9, 3]",9
1039,00000864-PHOTO-2020-12-06-19-05-08.jpg,digital,317180,768,1024,"[[388, 564, 403, 590], [389, 541, 402, 563], [403, 542, 416, 563], [369, 564, 388, 589], [333, 539, 348, 560], [379, 541, 390, 562], [352, 540, 363, 560], [339, 563, 350, 587], [363, 539, 376, 562], [351, 562, 367, 588]]","[7, 8, 0, 0, 3, 1, 1, 1, 7, 7]",10
1040,00000865-PHOTO-2020-12-06-19-05-08.jpg,digital,0,768,1024,"[[358, 540, 372, 563], [308, 564, 319, 590], [359, 564, 374, 591], [342, 564, 358, 592], [320, 564, 335, 592], [374, 540, 386, 562]]","[0, 1, 7, 0, 7, 0]",6
1041,00000866-PHOTO-2020-12-06-19-05-08.jpg,digital,233296,768,1024,"[[376, 524, 386, 541], [393, 525, 403, 542], [339, 559, 351, 577], [322, 542, 332, 557], [351, 542, 361, 557], [332, 541, 342, 557], [342, 542, 351, 557], [360, 542, 371, 557], [370, 542, 379, 557], [311, 563, 319, 576], [365, 559, 376, 576], [334, 561, 340, 576], [360, 560, 366, 577]]","[0, 0, 0, 2, 2, 3, 3, 9, 6, 7, 7, 1, 1]",13
1042,00000867-PHOTO-2020-12-06-19-05-08.jpg,digital,281310,575,1024,"[[255, 327, 268, 346], [246, 327, 256, 346], [272, 328, 282, 346], [262, 350, 272, 372], [277, 349, 287, 372], [281, 327, 295, 346], [213, 327, 227, 347], [226, 349, 241, 373], [241, 349, 257, 373], [227, 327, 242, 346]]","[3, 1, 1, 1, 1, 0, 2, 2, 2, 8]",10
1043,00000867-PHOTO-2020-12-17-21-51-39.jpg,digital,68,1200,1600,"[[519, 409, 546, 446], [497, 407, 519, 447], [472, 406, 498, 448]]","[7, 8, 6]",3
1044,00000868-PHOTO-2020-12-06-19-05-08.jpg,digital,218874,505,1024,"[[213, 484, 229, 509], [233, 484, 250, 509], [191, 508, 199, 526], [200, 508, 212, 526], [213, 509, 224, 526], [227, 508, 238, 525], [238, 509, 251, 525], [173, 508, 186, 526]]","[0, 0, 1, 8, 8, 7, 4, 2]",8
1045,00000869-PHOTO-2020-12-18-09-29-48.jpg,analog,13595,1200,1600,"[[393, 782, 419, 829], [568, 775, 585, 801], [430, 793, 469, 842], [472, 805, 511, 856], [345, 772, 382, 822], [552, 771, 571, 796], [515, 822, 552, 871], [558, 834, 585, 883]]","[1, 0, 3, 5, 0, 6, 9, 5]",8
1046,00000870-PHOTO-2020-12-06-19-05-08.jpg,digital,218980,505,1024,"[[274, 493, 290, 517], [244, 494, 254, 515], [253, 515, 261, 535], [255, 493, 272, 516], [298, 518, 310, 534], [293, 493, 310, 518], [236, 515, 249, 534], [261, 516, 273, 534], [274, 517, 285, 534], [286, 517, 298, 534]]","[5, 1, 1, 0, 0, 5, 2, 8, 9, 8]",10
1047,00000870-PHOTO-2020-12-18-09-32-15.jpg,digital,28409,787,1600,"[[419, 885, 433, 915], [480, 883, 492, 914], [411, 946, 432, 978], [338, 956, 352, 979], [330, 957, 339, 978], [438, 946, 451, 976], [373, 915, 391, 944], [390, 917, 406, 943], [405, 917, 422, 942], [421, 916, 440, 942], [439, 916, 455, 941], [386, 946, 408, 978], [311, 918, 330, 945], [509, 884, 525, 914], [493, 884, 509, 914], [386, 885, 405, 915]]","[1, 1, 3, 2, 1, 1, 2, 8, 4, 0, 9, 9, 0, 0, 0, 8]",16
1048,00000871-PHOTO-2020-12-06-19-05-08.jpg,digital,128,1024,576,"[[646, 437, 661, 472], [660, 432, 684, 471], [683, 432, 708, 469], [710, 430, 734, 466], [601, 525, 629, 572], [631, 522, 657, 568], [668, 519, 695, 563], [696, 515, 723, 557]]","[1, 2, 8, 0, 2, 0, 3, 7]",8
1049,00000872-PHOTO-2020-12-06-19-05-08.jpg,digital,186608,1024,576,"[[627, 356, 653, 397], [681, 355, 707, 395], [707, 354, 734, 394], [735, 353, 761, 392], [614, 358, 629, 396], [654, 357, 681, 396]]","[8, 6, 0, 8, 1, 6]",6
1050,00000872-PHOTO-2020-12-18-09-42-06.jpg,digital,28847,1599,899,"[[878, 463, 898, 493], [783, 472, 798, 493], [888, 432, 904, 457], [866, 402, 885, 431], [834, 463, 854, 494], [858, 465, 879, 492], [870, 433, 889, 457], [820, 433, 840, 458], [854, 432, 871, 458], [839, 432, 856, 458], [852, 402, 868, 431]]","[0, 9, 7, 8, 9, 4, 4, 2, 8, 8, 1]",11
1051,00000873-PHOTO-2020-12-06-19-05-30.jpg,digital,0,576,1024,"[[428, 457, 442, 477], [413, 457, 427, 477]]","[0, 0]",2
1052,00000873-PHOTO-2020-12-18-09-46-21.jpg,analog,63526,900,1600,"[[437, 601, 473, 643], [271, 622, 305, 665], [261, 596, 276, 618], [311, 615, 345, 657], [482, 623, 513, 653], [353, 610, 388, 650], [396, 603, 431, 647], [247, 597, 262, 620]]","[2, 0, 0, 6, 6, 3, 5, 2]",8
1053,00000874-PHOTO-2020-12-06-19-05-30.jpg,digital,90,1024,576,"[[543, 215, 569, 250], [595, 213, 620, 247], [568, 214, 593, 249]]","[9, 2, 0]",3
1054,00000875-PHOTO-2020-12-06-19-05-30.jpg,digital,281472,492,1024,"[[137, 354, 150, 373], [203, 352, 216, 372], [150, 353, 164, 373], [168, 354, 177, 372], [176, 354, 190, 371], [193, 373, 209, 398], [163, 374, 178, 399], [191, 352, 204, 371], [186, 375, 195, 398]]","[2, 2, 8, 1, 4, 9, 6, 7, 1]",9
1055,00000875-PHOTO-2020-12-18-09-46-52.jpg,analog,183927,810,1440,"[[312, 615, 343, 652], [460, 641, 490, 678], [423, 618, 454, 656], [386, 618, 416, 656], [348, 616, 379, 653], [280, 613, 301, 651]]","[8, 7, 2, 9, 3, 1]",6
1056,00000876-PHOTO-2020-12-06-19-05-30.jpg,digital,161,492,1024,"[[251, 339, 259, 358], [225, 339, 234, 357], [250, 361, 265, 384], [262, 339, 273, 359], [220, 360, 233, 384], [233, 339, 246, 358], [242, 361, 250, 383]]","[1, 1, 9, 3, 6, 6, 1]",7
1057,00000876-PHOTO-2020-12-18-10-19-55.jpg,analog,11554,900,1600,"[[159, 772, 167, 792], [167, 770, 182, 790], [365, 781, 395, 814], [327, 775, 360, 811], [288, 778, 325, 817], [258, 783, 280, 822], [221, 787, 243, 823], [177, 790, 209, 829]]","[2, 0, 4, 5, 5, 1, 1, 0]",8
1058,00000877-PHOTO-2020-12-06-19-05-30.jpg,digital,317352,768,1024,"[[325, 551, 339, 574], [366, 554, 379, 575], [342, 554, 354, 572], [353, 553, 366, 573], [379, 554, 392, 575], [392, 554, 408, 576], [338, 575, 357, 603], [361, 575, 378, 603], [378, 576, 394, 603]]","[3, 3, 1, 7, 5, 2, 2, 0, 0]",9
1059,00000877-PHOTO-2020-12-18-10-21-19.jpg,digital,83776,1200,1600,"[[570, 821, 588, 853], [550, 820, 570, 851], [575, 858, 599, 894], [672, 789, 698, 826], [529, 821, 549, 851], [506, 819, 530, 850], [589, 822, 607, 854], [640, 787, 659, 824], [554, 856, 574, 894], [523, 856, 545, 892], [620, 787, 641, 822], [511, 858, 524, 890], [602, 785, 621, 821]]","[7, 7, 2, 2, 3, 8, 6, 6, 0, 0, 0, 1, 1]",13
1060,00000878-PHOTO-2020-12-06-19-05-30.jpg,digital,172,768,1024,"[[412, 599, 426, 620], [375, 599, 385, 620], [385, 599, 397, 619], [396, 599, 410, 620], [356, 621, 373, 649], [381, 622, 396, 649], [395, 622, 411, 649]]","[7, 1, 7, 2, 2, 0, 0]",7
1061,00000878-PHOTO-2020-12-18-10-31-15.jpg,digital,152802,738,1600,"[[347, 642, 364, 669], [320, 674, 339, 704], [339, 674, 359, 704], [299, 642, 315, 669], [282, 643, 299, 669], [272, 643, 283, 668], [315, 643, 331, 669], [419, 612, 439, 642], [332, 642, 349, 669], [391, 612, 406, 641], [293, 673, 315, 704], [373, 612, 391, 642]]","[2, 3, 6, 2, 5, 1, 8, 8, 0, 0, 9, 9]",12
1062,00000879-PHOTO-2020-12-06-19-05-30.jpg,digital,233488,768,1024,"[[403, 579, 433, 627], [370, 527, 397, 580], [395, 527, 425, 581], [424, 527, 453, 581], [470, 526, 499, 583], [181, 578, 215, 626], [262, 579, 294, 627], [294, 579, 323, 627], [323, 578, 349, 628], [349, 579, 378, 627], [377, 580, 404, 628], [224, 643, 251, 686], [357, 632, 389, 686], [309, 631, 346, 687], [389, 631, 423, 687]]","[8, 1, 9, 2, 4, 0, 2, 3, 3, 4, 8, 5, 5, 6, 0]",15
1063,00000879-PHOTO-2020-12-18-10-31-22.jpg,digital,235793,899,1600,"[[503, 689, 520, 718], [406, 688, 426, 717], [437, 747, 457, 777], [491, 748, 505, 778], [425, 746, 437, 778], [483, 688, 501, 717], [464, 688, 482, 717], [446, 688, 463, 717], [464, 745, 484, 780], [427, 688, 445, 717]]","[3, 2, 0, 1, 1, 9, 7, 5, 3, 3]",10
1064,00000880-PHOTO-2020-12-06-19-06-38.jpg,digital,150628,1024,504,"[[617, 348, 631, 371], [600, 372, 612, 393], [631, 348, 643, 372], [652, 348, 667, 371], [508, 374, 516, 393], [544, 373, 551, 392], [550, 372, 563, 393], [562, 372, 576, 393], [575, 372, 588, 393], [587, 371, 600, 393], [561, 395, 577, 419], [578, 395, 594, 419], [593, 395, 609, 420]]","[8, 8, 9, 0, 1, 1, 5, 0, 6, 2, 7, 2, 9]",13
1065,00000880-PHOTO-2020-12-18-10-31-58.jpg,analog,17019,900,1600,"[[443, 747, 484, 798], [501, 750, 526, 801], [544, 763, 581, 812], [290, 737, 331, 789], [350, 741, 374, 792], [392, 741, 432, 792]]","[0, 1, 9, 0, 1, 7]",6
1066,00000881-PHOTO-2020-12-06-19-06-38.jpg,analog,175364,576,1024,"[[287, 370, 314, 403], [257, 369, 278, 401], [225, 371, 240, 406], [392, 390, 419, 421], [357, 369, 383, 401], [322, 370, 349, 401]]","[5, 7, 1, 4, 6, 3]",6
1067,00000881-PHOTO-2020-12-18-10-35-34.jpg,analog,22064,1200,1600,"[[353, 915, 382, 951], [422, 932, 446, 963], [389, 915, 417, 950], [318, 915, 348, 951], [283, 912, 313, 949], [249, 912, 277, 949]]","[0, 4, 6, 2, 2, 0]",6
1068,00000882-PHOTO-2020-12-06-19-06-38.jpg,analog,3436,768,1024,"[[322, 548, 332, 563], [178, 551, 201, 581], [204, 557, 229, 588], [233, 561, 257, 590], [287, 575, 312, 606], [258, 570, 283, 600], [317, 583, 333, 607], [311, 546, 323, 561]]","[0, 0, 0, 3, 3, 4, 6, 6]",8
1069,00000882-PHOTO-2020-12-18-10-37-41.jpg,digital,75806,901,1600,"[[396, 463, 437, 526], [370, 463, 396, 524], [493, 585, 527, 637], [459, 583, 493, 634], [423, 582, 459, 632], [391, 580, 422, 631], [363, 579, 390, 630], [503, 466, 536, 528], [452, 464, 494, 529]]","[0, 1, 6, 0, 8, 5, 7, 7, 3]",9
1070,00000883-PHOTO-2020-12-06-19-06-38.jpg,analog,51236,768,1024,"[[216, 561, 233, 581], [439, 547, 472, 578], [391, 532, 427, 572], [234, 581, 268, 623], [231, 520, 248, 541], [351, 543, 389, 586], [319, 555, 339, 598], [271, 565, 307, 608], [246, 516, 261, 537]]","[0, 6, 3, 0, 3, 2, 1, 5, 0]",9
1071,00000884-PHOTO-2020-12-06-19-06-38.jpg,digital,230968,576,1024,"[[270, 417, 281, 438], [303, 418, 314, 438], [292, 417, 303, 438], [281, 418, 292, 438], [259, 416, 270, 439], [249, 417, 260, 438]]","[0, 8, 6, 9, 3, 2]",6
1072,00000884-PHOTO-2020-12-18-10-39-12.jpg,digital,161219,1600,1200,"[[941, 512, 997, 600], [830, 511, 881, 602], [986, 400, 1051, 506], [837, 626, 867, 717], [1026, 515, 1052, 595], [912, 516, 938, 596], [797, 517, 826, 596], [936, 401, 987, 504], [1026, 614, 1082, 716], [960, 620, 1018, 718], [1056, 512, 1110, 602], [870, 620, 931, 719]]","[2, 6, 8, 1, 1, 1, 1, 1, 7, 3, 9, 0]",12
1073,00000885-PHOTO-2020-12-06-19-06-38.jpg,digital,27493,1024,576,"[[606, 302, 618, 323], [593, 302, 606, 323], [581, 303, 594, 322], [569, 303, 582, 322], [556, 303, 570, 323], [509, 303, 522, 323], [589, 279, 604, 302], [528, 332, 540, 350], [599, 325, 614, 348], [586, 325, 600, 348], [565, 325, 581, 349]]","[3, 9, 4, 7, 2, 0, 4, 8, 6, 5, 9]",11
1074,00000885-PHOTO-2020-12-18-10-49-09.jpg,analog,24910,800,1600,"[[404, 640, 446, 688], [608, 660, 648, 711], [359, 636, 396, 683], [564, 655, 587, 710], [504, 639, 545, 691], [454, 636, 495, 689]]","[2, 0, 0, 1, 9, 4]",6
1075,00000886-PHOTO-2020-12-06-19-06-38.jpg,digital,119213,576,1024,"[[299, 283, 308, 305], [308, 283, 322, 307], [281, 283, 296, 306], [267, 283, 281, 305], [259, 283, 269, 306], [247, 282, 258, 305]]","[1, 3, 2, 9, 1, 1]",6
1076,00000886-PHOTO-2020-12-18-10-56-06.jpg,digital,118096,899,1599,"[[359, 714, 380, 746], [333, 679, 349, 706], [352, 679, 363, 707], [348, 715, 361, 745], [362, 679, 382, 708], [382, 680, 400, 709], [399, 679, 418, 709], [417, 679, 436, 709], [387, 713, 408, 747], [407, 714, 428, 746], [379, 645, 396, 678], [395, 645, 416, 677]]","[0, 1, 1, 1, 8, 0, 9, 6, 5, 5, 1, 8]",12
1077,00000887-PHOTO-2020-12-06-19-06-38.jpg,analog,3876,768,1024,"[[290, 606, 315, 632], [263, 607, 286, 634], [236, 608, 260, 636], [374, 605, 392, 625], [346, 606, 368, 632], [318, 607, 342, 633]]","[3, 0, 0, 6, 7, 8]",6
1078,00000887-PHOTO-2020-12-18-10-56-16.jpg,digital,0,1600,1200,"[[844, 278, 892, 358], [794, 278, 844, 358]]","[0, 0]",2
1079,00000888-PHOTO-2020-12-06-19-06-38.jpg,analog,51236,768,1024,"[[391, 531, 427, 572], [438, 548, 473, 578], [230, 520, 247, 541], [270, 565, 308, 609], [316, 554, 343, 598], [349, 542, 390, 588], [209, 564, 219, 587], [233, 581, 268, 623], [216, 560, 232, 582], [246, 517, 263, 538]]","[3, 6, 3, 5, 1, 2, 2, 0, 0, 0]",10
1080,00000888-PHOTO-2020-12-18-10-59-10.jpg,analog,19331,1600,900,"[[910, 413, 975, 464], [905, 533, 979, 572], [908, 470, 975, 524], [909, 352, 971, 405], [947, 303, 986, 333], [913, 588, 979, 635]]","[3, 1, 9, 3, 1, 0]",6
1081,00000889-PHOTO-2020-12-06-19-06-38.jpg,digital,190275,1024,768,"[[662, 498, 680, 526], [658, 472, 673, 496], [680, 497, 697, 526], [672, 471, 687, 495], [643, 472, 658, 496], [639, 499, 658, 526], [629, 473, 644, 496], [620, 472, 630, 495], [665, 444, 684, 470], [687, 471, 701, 495]]","[5, 2, 5, 7, 0, 9, 9, 1, 4, 5]",10
1082,00000889-PHOTO-2020-12-18-10-59-38.jpg,analog,10876,899,1599,"[[415, 748, 471, 793], [416, 897, 472, 943], [416, 796, 472, 842], [415, 851, 476, 886], [416, 696, 474, 742], [428, 648, 483, 690]]","[8, 0, 0, 1, 7, 6]",6
1083,00000890-PHOTO-2020-12-06-19-06-38.jpg,digital,167492,768,1024,"[[365, 495, 377, 515], [353, 495, 367, 514], [346, 495, 354, 514], [394, 530, 405, 552], [376, 530, 392, 553], [359, 530, 373, 552], [314, 530, 330, 552], [399, 495, 413, 514], [388, 495, 400, 515], [376, 496, 389, 515]]","[7, 6, 1, 1, 0, 5, 0, 2, 9, 4]",10
1084,00000890-PHOTO-2020-12-18-11-00-19.jpg,digital,191318,1600,1200,"[[850, 888, 878, 932], [887, 843, 911, 881], [859, 800, 884, 844], [818, 888, 846, 933], [877, 887, 905, 930], [800, 846, 824, 884], [804, 890, 819, 934], [875, 844, 889, 881], [830, 846, 845, 882], [787, 848, 800, 883], [838, 800, 860, 845], [845, 844, 868, 882]]","[5, 8, 8, 0, 9, 9, 1, 1, 1, 1, 1, 3]",12
1085,00000891-PHOTO-2020-12-06-19-06-38.jpg,analog,7870,768,1024,"[[426, 504, 446, 529], [402, 496, 423, 523], [378, 493, 399, 520], [436, 476, 445, 486], [353, 489, 378, 516], [328, 488, 350, 515], [303, 486, 325, 512]]","[0, 7, 8, 0, 7, 0, 0]",7
